candidate_id,repo,score,failure_reason,recommended_action,classification,test_command,ecosystem
lbv2_0944,agiflow/aicode-toolkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0945,agoric/agoric-sdk,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0946,agoric/agoric-sdk,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0947,agoric/agoric-sdk,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0948,agoric/agoric-sdk,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0949,agoric/agoric-sdk,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0950,agoric/agoric-sdk,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0951,agoric/agoric-sdk,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0952,agoric/agoric-sdk,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0953,agoric/agoric-sdk,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0954,alfanous-team/alfanous,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0955,alfanous-team/alfanous,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0956,all-hands-ai/openhands,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0957,all-hands-ai/openhands,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0958,all-hands-ai/openhands,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0959,all-hands-ai/openhands,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0960,alphabitcore/nexus-gateway,0.7700,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,npm test,node
lbv2_0961,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0962,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0963,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0964,alphabitcore/nexus-gateway,0.6200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,go test,go
lbv2_0965,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0966,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0967,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0968,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0969,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_0970,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0971,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0972,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0973,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0974,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0975,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_0976,anthropics/claude-code,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0977,anthropics/claude-code,0.6130,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,npm test,node
lbv2_0978,anthropics/claude-code,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0979,automattic/newspack-workspace,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0980,automattic/newspack-workspace,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0981,automattic/wp-calypso,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0982,automattic/wp-calypso,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0983,automattic/wp-calypso,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0984,automattic/wp-calypso,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0985,automattic/wp-calypso,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0986,automattic/wp-calypso,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0987,automattic/wp-calypso,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0988,automattic/wp-calypso,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0989,automattic/wp-calypso,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0990,automattic/wp-calypso,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0991,automattic/wp-calypso,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0992,automattic/wp-calypso,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0993,automattic/wp-calypso,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0994,automattic/wp-calypso,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,jest,node
lbv2_0995,automattic/wp-calypso,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_0996,automattic/wp-calypso,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_0997,automattic/wp-calypso,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,jest,node
lbv2_0998,automattic/wp-calypso,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,Jest,node
lbv2_0999,automattic/wp-calypso,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,jest,node
lbv2_1000,avarok-cybersecurity/atlas,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1001,avarok-cybersecurity/atlas,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1002,avarok-cybersecurity/atlas,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1003,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1004,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1005,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1006,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1007,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1008,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1009,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1010,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1011,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1012,azure/azure-sdk-for-python,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1013,azure/azure-sdk-for-python,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1014,azure/azure-sdk-for-python,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1015,azure/azure-sdk-for-python,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1016,azure/azure-sdk-for-python,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1017,azure/azure-sdk-tools,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_1018,azure/azure-sdk-tools,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_1019,azure/oav,1.0000,,proceed to task calibration,READY,npm test,node
lbv2_1020,azure/oav,1.0000,,proceed to task calibration,READY,npm test,node
lbv2_1021,azure/oav,1.0000,,proceed to task calibration,READY,npm test,node
lbv2_1022,azure/oav,1.0000,,proceed to task calibration,READY,npm test,node
lbv2_1023,azure/oav,1.0000,,proceed to task calibration,READY,npm test,node
lbv2_1024,azure/oav,1.0000,,proceed to task calibration,READY,npm test,node
lbv2_1025,azuread/microsoft-authentication-library-common-for-objc,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1026,azuread/microsoft-authentication-library-common-for-objc,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1027,b-m-capital-research/honeclaw,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1028,b-m-capital-research/honeclaw,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1029,b-m-capital-research/honeclaw,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1030,b-m-capital-research/honeclaw,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1031,b-m-capital-research/honeclaw,0.8200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,cargo test,rust
lbv2_1032,b-m-capital-research/honeclaw,0.8200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,cargo test,rust
lbv2_1033,bitterbot-ai/bitterbot-desktop,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
