candidate_id,repository,reference,instruction_path,role,test_command,compilation_complexity,edited_files_estimate,test_complexity,dependency_depth,historical_failure_rate,composite_difficulty,raw_logistic_success,calibrated_expected_success,calibration_tier,prior_estimated_success_rate,historical_match,recommended_for_pilot
lbv2_1481,affitor/affiliate-skills,shared/references/affiliate-glossary.md,skills/automation/multi-program-manager/SKILL.md,execute,pytest,0.18,0.5,0.15,0.375,0.8333,0.3923,0.6893,0.6597,too_easy,0.67,repo,False
lbv2_1519,affitor/affiliate-skills,shared/references/ftc-compliance.md,skills/blog/listicle-generator/SKILL.md,inspect,pytest,0.18,0.5,0.15,0.375,0.8333,0.3923,0.6893,0.6597,too_easy,0.58,repo,False
lbv2_1334,alphabitcore/nexus-gateway,.claude/skills/spec-writing/scripts/new.sh,.claude/skills/spec-writing/SKILL.md,inspect,pytest,0.18,0.25,0.07,0.725,0.875,0.3924,0.6891,0.6596,too_easy,0.58,global,False
lbv2_0772,all-hands-ai/openhands,openhands-workspace/openhands/workspace/AGENTS.md,AGENTS.md,execute,pytest,0.18,0.35,0.15,0.5,0.875,0.3936,0.687,0.6581,too_easy,0.57,global,False
lbv2_0775,alphabitcore/nexus-gateway,docs/developers/workflow/local-dev-debugging.md,.cursor/rules/test-env-files.mdc,execute,pytest,0.18,0.35,0.15,0.5,0.875,0.3936,0.687,0.6581,too_easy,0.57,global,False
lbv2_1395,alphabitcore/nexus-gateway,tools/db-migrate/seed/seed.ts,.claude/skills/frontend-bug-trace/SKILL.md,inspect,pytest,0.18,0.35,0.15,0.5,0.875,0.3936,0.687,0.6581,too_easy,0.48,global,False
lbv2_1396,alphabitcore/nexus-gateway,tools/db-migrate/seed/seed.ts,.cursor/rules/iam-impact-review.mdc,inspect,pytest,0.18,0.35,0.15,0.5,0.875,0.3936,0.687,0.6581,too_easy,0.48,global,False
lbv2_0788,alt-f4-llc/dotfiles.vorpal,docs/tdd/adr/0001-retention-and-compaction-policy-for-evolution-cycle.md,.claude/skills/evolve-model-distribution/SKILL.md,execute,pytest,0.18,0.35,0.15,0.5,0.875,0.3936,0.687,0.6581,too_easy,0.57,global,False
lbv2_0789,alt-f4-llc/dotfiles.vorpal,docs/tdd/adr/0001-retention-and-compaction-policy-for-evolution-cycle.md,.codex/skills/evolve-agents/SKILL.md,execute,pytest,0.18,0.35,0.15,0.5,0.875,0.3936,0.687,0.6581,too_easy,0.57,global,False
lbv2_0790,alt-f4-llc/dotfiles.vorpal,docs/tdd/adr/0001-retention-and-compaction-policy-for-evolution-cycle.md,.codex/skills/evolve-model-distribution/SKILL.md,execute,pytest,0.18,0.35,0.15,0.5,0.875,0.3936,0.687,0.6581,too_easy,0.57,global,False
lbv2_0815,azure-samples/art-voice-agent-accelerator,devops/scripts/azd/postprovision.sh,.github/skills/deployment-guide/SKILL.md,execute,pytest,0.18,0.35,0.15,0.5,0.875,0.3936,0.687,0.6581,too_easy,0.57,global,False
lbv2_0816,azure-samples/art-voice-agent-accelerator,devops/scripts/azd/postprovision.sh,.github/skills/service-catalog/SKILL.md,execute,pytest,0.18,0.35,0.15,0.5,0.875,0.3936,0.687,0.6581,too_easy,0.57,global,False
lbv2_0817,azure-samples/art-voice-agent-accelerator,devops/scripts/azd/preprovision.sh,.github/skills/deployment-guide/SKILL.md,execute,pytest,0.18,0.35,0.15,0.5,0.875,0.3936,0.687,0.6581,too_easy,0.57,global,False
lbv2_0874,dagster-io/dagster,docs/docs/guides/labs,.claude/skills/dagster-docs-skill/SKILL.md,execute,pytest,0.18,0.35,0.15,0.5,0.875,0.3936,0.687,0.6581,too_easy,0.57,global,False
lbv2_0886,insightsoftwareconsortium/itk,Utilities/Maintenance/ExternalDataUpload/content-link-normalize.sh,Utilities/Maintenance/ExternalDataUpload/SKILL.md,execute,pytest,0.18,0.35,0.15,0.5,0.875,0.3936,0.687,0.6581,too_easy,0.57,global,False
lbv2_0887,insightsoftwareconsortium/itk,Utilities/Maintenance/ExternalDataUpload/ipfs-pin-all.sh,Utilities/Maintenance/ExternalDataUpload/SKILL.md,execute,pytest,0.18,0.35,0.15,0.5,0.875,0.3936,0.687,0.6581,too_easy,0.57,global,False
lbv2_0888,insightsoftwareconsortium/itk,Utilities/Maintenance/ExternalDataUpload/ipfs-upload.sh,Utilities/Maintenance/ExternalDataUpload/SKILL.md,execute,pytest,0.18,0.35,0.15,0.5,0.875,0.3936,0.687,0.6581,too_easy,0.57,global,False
lbv2_0889,insightsoftwareconsortium/itk,Utilities/Maintenance/RemoteModuleIngest/cid-normalize.sh,Utilities/Maintenance/RemoteModuleIngest/AGENTS.md,execute,pytest,0.18,0.35,0.15,0.5,0.875,0.3936,0.687,0.6581,too_easy,0.57,global,False
lbv2_0890,insightsoftwareconsortium/itk,Utilities/Maintenance/RemoteModuleIngest/ingest-remote-module.sh,Utilities/Maintenance/RemoteModuleIngest/AGENTS.md,execute,pytest,0.18,0.35,0.15,0.5,0.875,0.3936,0.687,0.6581,too_easy,0.57,global,False
lbv2_1416,modelcontextprotocol/servers,src/everything/server/index.ts,src/everything/AGENTS.md,inspect,pytest,0.18,0.35,0.15,0.5,0.875,0.3936,0.687,0.6581,too_easy,0.48,global,False
lbv2_0650,langchain-ai/langchain,libs/model-profiles,AGENTS.md,execute,pytest,0.3,0.27,0.15,0.43,0.875,0.3944,0.6856,0.6571,too_easy,0.67,global,False
lbv2_0955,alfanous-team/alfanous,store/,.github/copilot-instructions.md,execute,pytest,0.36,0.47,0.15,0.125,0.875,0.3948,0.6849,0.6566,too_easy,0.47,global,False
lbv2_0018,all-hands-ai/openhands,docker-compose.yml,.agents/skills/update-sdk/references/docker-image-locations.md,edit,pytest,0.36,0.47,0.15,0.125,0.875,0.3948,0.6849,0.6566,too_easy,0.69,global,False
lbv2_0962,alphabitcore/nexus-gateway,nexus-ami/,.claude/skills/build-ami/SKILL.md,execute,pytest,0.36,0.47,0.15,0.125,0.875,0.3948,0.6849,0.6566,too_easy,0.47,global,False
lbv2_1025,azuread/microsoft-authentication-library-common-for-objc,azure_pipelines/,.github/copilot-instructions.md,execute,pytest,0.36,0.47,0.15,0.125,0.875,0.3948,0.6849,0.6566,too_easy,0.47,global,False
lbv2_1026,azuread/microsoft-authentication-library-common-for-objc,scripts/,.github/copilot-instructions.md,execute,pytest,0.36,0.47,0.15,0.125,0.875,0.3948,0.6849,0.6566,too_easy,0.47,global,False
lbv2_0358,checkmk/checkmk,package.json,.ide/vscode/CLAUDE.md,edit,pytest,0.36,0.47,0.15,0.125,0.875,0.3948,0.6849,0.6566,too_easy,0.49,global,False
lbv2_1076,falconchristmas/fpp,src/,.github/copilot-instructions.md,execute,pytest,0.36,0.47,0.15,0.125,0.875,0.3948,0.6849,0.6566,too_easy,0.47,global,False
lbv2_1077,falconchristmas/fpp,src/,CLAUDE.md,execute,pytest,0.36,0.47,0.15,0.125,0.875,0.3948,0.6849,0.6566,too_easy,0.47,global,False
lbv2_1086,fixmyberlin/tilda-geo,app/,.cursor/skills/test-processing-diff/SKILL.md,execute,pytest,0.36,0.47,0.15,0.125,0.875,0.3948,0.6849,0.6566,too_easy,0.47,global,False
lbv2_1087,fixmyberlin/tilda-geo,app/,.cursor/skills/topic-docs-yaml-authoring/SKILL.md,execute,pytest,0.36,0.47,0.15,0.125,0.875,0.3948,0.6849,0.6566,too_easy,0.47,global,False
lbv2_0636,jmberesford/retrom,.cargo/config.toml,.agents/skills/rust-skills/rules/opt-target-cpu.md,execute,pytest,0.36,0.27,0.15,0.35,0.875,0.3948,0.6849,0.6566,too_easy,0.67,global,False
lbv2_0610,emilstenstrom/justhtml,run_tests.py,.github/copilot-instructions.md,execute,pytest,0.18,0.12,0.15,0.125,0.875,0.2922,0.8316,0.656,too_easy,0.67,global,False
lbv2_0496,alphabitcore/nexus-gateway,docs/developers/architecture/cross-cutting/observability/test-harness-architecture.md,.claude/skills/test-all/SKILL.md,execute,pytest,0.18,0.25,0.07,0.75,0.875,0.3964,0.6822,0.6546,too_easy,0.67,global,False
lbv2_0360,copilotkit/copilotkit,src/,examples/showcases/generative-ui-playground/mcp-server/CLAUDE.md,edit,pytest,0.36,0.35,0.15,0.125,1.0,0.3982,0.679,0.6524,too_easy,0.49,repo,False
lbv2_0574,copilotkit/copilotkit,examples/e2e/playwright.config.ts,.cursor/rules/development-workflow.mdc,execute,pytest,0.18,0.35,0.15,0.375,1.0,0.3986,0.6783,0.6519,too_easy,0.67,repo,False
lbv2_0575,copilotkit/copilotkit,examples/e2e/playwright.config.ts,.cursor/rules/quick-reference.mdc,execute,pytest,0.18,0.35,0.15,0.375,1.0,0.3986,0.6783,0.6519,too_easy,0.67,repo,False
lbv2_0576,copilotkit/copilotkit,examples/shared/pyproject-template.toml,.cursor/rules/agent-development.mdc,execute,pytest,0.18,0.35,0.15,0.375,1.0,0.3986,0.6783,0.6519,too_easy,0.67,repo,False
lbv2_0577,copilotkit/copilotkit,sdk-python/copilotkit/agent.py,.cursor/rules/agent-development.mdc,execute,pytest,0.18,0.35,0.15,0.375,1.0,0.3986,0.6783,0.6519,too_easy,0.67,repo,False
lbv2_1359,copilotkit/copilotkit,sdk-python/copilotkit/agent.py,.cursor/rules/quick-reference.mdc,inspect,pytest,0.18,0.35,0.15,0.375,1.0,0.3986,0.6783,0.6519,too_easy,0.58,repo,False
lbv2_1423,all-hands-ai/openhands,tests/integration/tests/,AGENTS.md,inspect,pytest,0.18,0.6,0.07,0.375,0.875,0.3994,0.6769,0.6509,too_easy,0.38,global,False
lbv2_1445,b-m-capital-research/honeclaw,tests/fixtures/event_engine/,.agents/skills/event-engine-push-review/SKILL.md,inspect,pytest,0.18,0.6,0.07,0.375,0.875,0.3994,0.6769,0.6509,too_easy,0.38,global,False
lbv2_1338,alt-f4-llc/dotfiles.vorpal,skills/vote/SKILL.md,.claude/skills/evolve-coherence/SKILL.md,inspect,pytest,0.18,0.5,0.15,0.375,0.875,0.4006,0.6748,0.6494,too_easy,0.58,global,False
lbv2_0012,alfanous-team/alfanous,.github/workflows/tests.yaml,.github/copilot-instructions.md,edit,pytest,0.36,0.3,0.07,0.475,0.875,0.401,0.6741,0.6489,too_easy,0.69,global,False
lbv2_0733,modelengine-group/nexent,frontend/services/api.ts,.cursor/rules/frontend/service_layer_rules.mdc,execute,pytest,0.3,0.2,0.15,0.555,0.875,0.4018,0.6727,0.6479,too_easy,0.67,global,False
lbv2_1426,alt-f4-llc/dotfiles.vorpal,skills/vote/,.claude/skills/evolve-coherence/SKILL.md,inspect,pytest,0.18,0.62,0.15,0.25,0.875,0.4022,0.672,0.6474,too_easy,0.38,global,False
lbv2_1427,alt-f4-llc/dotfiles.vorpal,skills/vote/,.claude/skills/evolve-config/SKILL.md,inspect,pytest,0.18,0.62,0.15,0.25,0.875,0.4022,0.672,0.6474,too_easy,0.38,global,False
lbv2_1428,alt-f4-llc/dotfiles.vorpal,skills/vote/,.claude/skills/evolve-suite/SKILL.md,inspect,pytest,0.18,0.62,0.15,0.25,0.875,0.4022,0.672,0.6474,too_easy,0.38,global,False
lbv2_0770,agents2agentsai/ata,.codex/skills/babysit-pr/scripts/gh_pr_watch.py,.codex/skills/babysit-pr/SKILL.md,execute,pytest,0.18,0.2,0.15,0.725,0.875,0.4026,0.6713,0.6469,too_easy,0.57,global,False
lbv2_0771,agents2agentsai/ata,.codex/skills/codex-issue-digest/scripts/collect_issue_digest.py,.codex/skills/codex-issue-digest/SKILL.md,execute,pytest,0.18,0.2,0.15,0.725,0.875,0.4026,0.6713,0.6469,too_easy,0.57,global,False
lbv2_0259,emilstenstrom/justhtml,src/justhtml/parser/engine.py,.github/copilot-instructions.md,edit,pytest,0.18,0.4,0.15,0.5,0.875,0.4026,0.6713,0.6469,too_easy,0.59,global,False
lbv2_0261,fixmyberlin/tilda-geo,app/scripts/StaticDatasets/updateStaticDatasets.ts,.cursor/skills/add-static-dataset/SKILL.md,edit,pytest,0.18,0.4,0.15,0.5,0.875,0.4026,0.6713,0.6469,too_easy,0.59,global,False
lbv2_0276,modelcontextprotocol/servers,src/everything/resources/subscriptions.ts,src/everything/AGENTS.md,edit,pytest,0.18,0.4,0.15,0.5,0.875,0.4026,0.6713,0.6469,too_easy,0.59,global,False
lbv2_0277,modelcontextprotocol/servers,src/everything/server/logging.ts,src/everything/AGENTS.md,edit,pytest,0.18,0.4,0.15,0.5,0.875,0.4026,0.6713,0.6469,too_easy,0.59,global,False
lbv2_1333,all-hands-ai/openhands,tests/sdk,AGENTS.md,inspect,pytest,0.18,0.17,0.07,0.25,0.875,0.302,0.8204,0.6466,too_easy,0.58,global,False
lbv2_0579,dagster-io/dagster,CLAUDE.md,python_modules/libraries/dagster-dg-cli/dagster_dg_cli/cli/scaffold/branch/CLAUDE.md,execute,pytest,0.4,0.27,0.3,0.125,0.875,0.4036,0.6695,0.6457,too_easy,0.67,global,False
lbv2_0367,datadog/stratus-red-team,v2/,.claude/skills/test-attack-technique/SKILL.md,edit,pytest,0.18,0.6,0.15,0.125,1.0,0.4036,0.6695,0.6457,too_easy,0.49,repo,False
lbv2_0599,datadog/dd-trace-js,packages/dd-trace/test/llmobs/util.js,.agents/skills/llmobs-testing/references/assertion-helpers.md,execute,pytest,0.3,0.1,0.07,0.805,0.875,0.4046,0.6678,0.6444,too_easy,0.67,global,False
lbv2_1364,fixmyberlin/tilda-geo,docs/docker-local-development.md,.cursor/skills/local-docker-dev/SKILL.md,inspect,pytest,0.36,0.42,0.15,0.25,0.875,0.4058,0.6656,0.6429,too_easy,0.58,global,False
lbv2_0883,fixmyberlin/tilda-geo,app/scripts/processing-generate-command/index.ts,.cursor/skills/test-processing-diff/SKILL.md,execute,pytest,0.36,0.2,0.15,0.5,0.875,0.4062,0.6649,0.6424,too_easy,0.57,global,False
lbv2_0884,fixmyberlin/tilda-geo,app/scripts/topic-docs-build/attributeResolution.ts,.cursor/skills/topic-docs-yaml-authoring/SKILL.md,execute,pytest,0.36,0.2,0.15,0.5,0.875,0.4062,0.6649,0.6424,too_easy,0.57,global,False
lbv2_0349,azure/azure-sdk-tools,.github/,.github/copilot-instructions.md,edit,pytest,0.18,0.67,0.15,0.225,0.875,0.4072,0.6631,0.6411,too_easy,0.49,global,False
lbv2_0347,azure-samples/art-voice-agent-accelerator,tests/evaluation/scenarios/,.github/skills/add-evaluation/SKILL.md,edit,pytest,0.18,0.65,0.07,0.375,0.875,0.4084,0.661,0.6396,too_easy,0.49,global,False
lbv2_0505,alphabitcore/nexus-gateway,tests/lib/auth.sh,.claude/skills/run-local/SKILL.md,execute,pytest,0.18,0.1,0.07,0.375,0.875,0.3094,0.8115,0.6394,too_easy,0.67,global,False
lbv2_0506,alphabitcore/nexus-gateway,tests/lib/loadenv.sh,.claude/skills/frontend-bug-trace/SKILL.md,execute,pytest,0.18,0.1,0.07,0.375,0.875,0.3094,0.8115,0.6394,too_easy,0.67,global,False
lbv2_0507,alphabitcore/nexus-gateway,tests/lib/loadenv.sh,.claude/skills/run-local/SKILL.md,execute,pytest,0.18,0.1,0.07,0.375,0.875,0.3094,0.8115,0.6394,too_easy,0.67,global,False
lbv2_0508,alphabitcore/nexus-gateway,tests/manual/cursor_synthetic_chat.py,.claude/skills/test-cursor-adapter/SKILL.md,execute,pytest,0.18,0.1,0.07,0.375,0.875,0.3094,0.8115,0.6394,too_easy,0.67,global,False
lbv2_0509,alphabitcore/nexus-gateway,tests/manual/geminiweb_synthetic_chat.py,.claude/skills/test-geminiweb-adapter/SKILL.md,execute,pytest,0.18,0.1,0.07,0.375,0.875,0.3094,0.8115,0.6394,too_easy,0.67,global,False
lbv2_0512,alphabitcore/nexus-gateway,tests/scripts/smoke-gateway.py,.cursor/rules/ai-gateway-smoke-mandatory.mdc,execute,pytest,0.18,0.1,0.07,0.375,0.875,0.3094,0.8115,0.6394,too_easy,0.67,global,False
lbv2_0513,alphabitcore/nexus-gateway,tests/scripts/smoke-gateway.py,.cursor/rules/binding-rules-quick-reference.mdc,execute,pytest,0.18,0.1,0.07,0.375,0.875,0.3094,0.8115,0.6394,too_easy,0.67,global,False
lbv2_0545,azure-samples/art-voice-agent-accelerator,tests/evaluation/test_scenarios.py,.github/skills/test-and-document/SKILL.md,execute,pytest,0.18,0.1,0.07,0.375,0.875,0.3094,0.8115,0.6394,too_easy,0.67,global,False
lbv2_0569,communitytoolkit/aspire,eng/testing/generate-test-list-for-workflow.sh,.agents/skills/hosting-integration-authoring/resources/testing-and-readmes.md,execute,pytest,0.18,0.1,0.07,0.375,0.875,0.3094,0.8115,0.6394,too_easy,0.67,global,False
lbv2_0605,eliasoenal/multimon-ng,test/lib/helpers.sh,.github/instructions/tests.instructions.md,execute,pytest,0.18,0.1,0.07,0.375,0.875,0.3094,0.8115,0.6394,too_easy,0.67,global,False
lbv2_0957,all-hands-ai/openhands,frontend/src/api/,.agents/skills/custom-codereview-guide.md,execute,pytest,0.18,0.55,0.15,0.375,0.875,0.4096,0.6588,0.6381,too_easy,0.47,global,False
lbv2_0033,alt-f4-llc/dotfiles.vorpal,src/user/teammate-idle-hook.sh,.claude/skills/evolve-config/SKILL.md,edit,pytest,0.18,0.55,0.15,0.375,0.875,0.4096,0.6588,0.6381,too_easy,0.69,global,False
lbv2_0034,alt-f4-llc/dotfiles.vorpal,src/user/teammate-idle-hook.sh,.codex/skills/evolve-config/SKILL.md,edit,pytest,0.18,0.55,0.15,0.375,0.875,0.4096,0.6588,0.6381,too_easy,0.69,global,False
lbv2_0779,alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-agents/SKILL.md,.claude/skills/evolve-suite/SKILL.md,execute,pytest,0.18,0.35,0.15,0.6,0.875,0.4096,0.6588,0.6381,too_easy,0.57,global,False
lbv2_0780,alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-coherence/SKILL.md,.claude/skills/evolve-suite/SKILL.md,execute,pytest,0.18,0.35,0.15,0.6,0.875,0.4096,0.6588,0.6381,too_easy,0.57,global,False
lbv2_0781,alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-config/SKILL.md,.claude/skills/evolve-suite/SKILL.md,execute,pytest,0.18,0.35,0.15,0.6,0.875,0.4096,0.6588,0.6381,too_easy,0.57,global,False
lbv2_0782,alt-f4-llc/dotfiles.vorpal,.claude/skills/evolve-skills/SKILL.md,.claude/skills/evolve-suite/SKILL.md,execute,pytest,0.18,0.35,0.15,0.6,0.875,0.4096,0.6588,0.6381,too_easy,0.57,global,False
lbv2_0783,alt-f4-llc/dotfiles.vorpal,.codex/skills/evolve-agents/SKILL.md,.codex/skills/evolve-suite/SKILL.md,execute,pytest,0.18,0.35,0.15,0.6,0.875,0.4096,0.6588,0.6381,too_easy,0.57,global,False
lbv2_0784,alt-f4-llc/dotfiles.vorpal,.codex/skills/evolve-coherence/SKILL.md,.codex/skills/evolve-agents/SKILL.md,execute,pytest,0.18,0.35,0.15,0.6,0.875,0.4096,0.6588,0.6381,too_easy,0.57,global,False
lbv2_0785,alt-f4-llc/dotfiles.vorpal,.codex/skills/evolve-coherence/SKILL.md,.codex/skills/evolve-suite/SKILL.md,execute,pytest,0.18,0.35,0.15,0.6,0.875,0.4096,0.6588,0.6381,too_easy,0.57,global,False
lbv2_0786,alt-f4-llc/dotfiles.vorpal,.codex/skills/evolve-config/SKILL.md,.codex/skills/evolve-suite/SKILL.md,execute,pytest,0.18,0.35,0.15,0.6,0.875,0.4096,0.6588,0.6381,too_easy,0.57,global,False
lbv2_0787,alt-f4-llc/dotfiles.vorpal,.codex/skills/evolve-skills/SKILL.md,.codex/skills/evolve-suite/SKILL.md,execute,pytest,0.18,0.35,0.15,0.6,0.875,0.4096,0.6588,0.6381,too_easy,0.57,global,False
lbv2_0972,alt-f4-llc/dotfiles.vorpal,docs/changelog/agents/,.claude/skills/evolve-suite/SKILL.md,execute,pytest,0.18,0.55,0.15,0.375,0.875,0.4096,0.6588,0.6381,too_easy,0.47,global,False
lbv2_0973,alt-f4-llc/dotfiles.vorpal,docs/changelog/agents/,.codex/skills/evolve-suite/SKILL.md,execute,pytest,0.18,0.55,0.15,0.375,0.875,0.4096,0.6588,0.6381,too_easy,0.47,global,False
lbv2_0042,azure-samples/art-voice-agent-accelerator,infra/terraform/terraform.tfvars.example,.github/skills/deployment-guide/SKILL.md,edit,pytest,0.18,0.55,0.15,0.375,0.875,0.4096,0.6588,0.6381,too_easy,0.69,global,False
lbv2_1014,azure/azure-sdk-for-python,sdk/contentunderstanding/azure-ai-contentunderstanding/,sdk/contentunderstanding/azure-ai-contentunderstanding/.github/skills/cu-sdk-sample-run/SKILL.md,execute,pytest,0.18,0.55,0.15,0.375,0.875,0.4096,0.6588,0.6381,too_easy,0.47,global,False
lbv2_1015,azure/azure-sdk-for-python,sdk/ml/azure-ai-ml/,.github/skills/ml/fix-mypy/SKILL.md,execute,pytest,0.18,0.55,0.15,0.375,0.875,0.4096,0.6588,0.6381,too_easy,0.47,global,False
lbv2_1016,azure/azure-sdk-for-python,sdk/ml/azure-ai-ml/,.github/skills/ml/fix-pylint/SKILL.md,execute,pytest,0.18,0.55,0.15,0.375,0.875,0.4096,0.6588,0.6381,too_easy,0.47,global,False
lbv2_0053,azure/azure-sdk-tools,tools/sdk-ai-bots/azure-sdk-qa-bot-evaluation,.github/skills/sdk-ai-bot-eval-dataset/SKILL.md,edit,pytest,0.18,0.55,0.15,0.375,0.875,0.4096,0.6588,0.6381,too_easy,0.69,global,False
lbv2_0063,dagster-io/dagster,docs/docs/dagster-basics-tutorial,.claude/skills/dagster-docs-skill/SKILL.md,edit,pytest,0.18,0.55,0.15,0.375,0.875,0.4096,0.6588,0.6381,too_easy,0.69,global,False
lbv2_0064,dagster-io/dagster,docs/docs/migration,.claude/skills/dagster-docs-skill/SKILL.md,edit,pytest,0.18,0.55,0.15,0.375,0.875,0.4096,0.6588,0.6381,too_easy,0.69,global,False
lbv2_1066,damianb-bitflipper/proton-drive-sync,src/db/migrations/,AGENTS.md,execute,pytest,0.18,0.55,0.15,0.375,0.875,0.4096,0.6588,0.6381,too_easy,0.47,global,False
lbv2_1075,emilstenstrom/justhtml,src/justhtml/dom/,.github/copilot-instructions.md,execute,pytest,0.18,0.55,0.15,0.375,0.875,0.4096,0.6588,0.6381,too_easy,0.47,global,False
lbv2_1095,flarecoding/stelluxos,kernel/arch/aarch64/,.cursor/rules/architecture.md,execute,pytest,0.18,0.55,0.15,0.375,0.875,0.4096,0.6588,0.6381,too_easy,0.47,global,False
lbv2_0082,insightsoftwareconsortium/itk,Utilities/Maintenance/update-third-party.bash,.github/skills/update-third-party/SKILL.md,edit,pytest,0.18,0.55,0.15,0.375,0.875,0.4096,0.6588,0.6381,too_easy,0.69,global,False
lbv2_0165,modelengine-group/nexent,deploy/env/.env.example,CLAUDE.md,edit,pytest,0.18,0.55,0.15,0.375,0.875,0.4096,0.6588,0.6381,too_easy,0.69,global,False
lbv2_0615,fixmyberlin/tilda-geo,app/src,.agents/skills/tanstack-start-conventions/SKILL.md,execute,Vitest,0.12,0.27,0.5,0.25,0.875,0.41,0.6581,0.6376,too_easy,0.67,global,False
lbv2_0995,automattic/wp-calypso,test/,.cursor/rules/dashboard-testing.mdc,execute,pytest,0.33,0.4,0.19,0.125,1.0,0.4102,0.6578,0.6373,too_easy,0.47,repo,False
lbv2_1117,langchain-ai/langchain,libs/,AGENTS.md,execute,pytest,0.3,0.47,0.15,0.305,0.875,0.4104,0.6574,0.6371,too_easy,0.47,global,False
lbv2_0519,astral-sh/ruff,scripts/setup_primer_project.py,.agents/skills/minimizing-ty-ecosystem-changes/SKILL.md,execute,pytest,0.18,0.12,0.15,0.25,0.875,0.3122,0.808,0.6366,too_easy,0.67,global,False
lbv2_0559,b-m-capital-research/honeclaw,scripts/diagnose_event_engine_daily_pushes.py,.agents/skills/event-engine-push-review/SKILL.md,execute,pytest,0.18,0.12,0.15,0.25,0.875,0.3122,0.808,0.6366,too_easy,0.67,global,False
lbv2_0564,bitterbot-ai/bitterbot-desktop,src/index.ts,skills/oracle/SKILL.md,execute,pytest,0.18,0.12,0.15,0.25,0.875,0.3122,0.808,0.6366,too_easy,0.67,global,False
lbv2_0609,emilstenstrom/justhtml,benchmarks/profile.py,.github/copilot-instructions.md,execute,pytest,0.18,0.12,0.15,0.25,0.875,0.3122,0.808,0.6366,too_easy,0.67,global,False
lbv2_0614,fixmyberlin/tilda-geo,app/playwright.config.ts,.agents/skills/playwright-skill/SKILL.md,execute,pytest,0.18,0.12,0.15,0.25,0.875,0.3122,0.808,0.6366,too_easy,0.67,global,False
lbv2_0616,fixmyberlin/tilda-geo,app/vite.config.ts,.agents/skills/tanstack-start-conventions/references/server-components.md,execute,pytest,0.18,0.12,0.15,0.25,0.875,0.3122,0.808,0.6366,too_easy,0.67,global,False
lbv2_1489,fixmyberlin/tilda-geo,app/vite.config.ts,.agents/skills/tech-stack/references/browser-target.md,execute,pytest,0.18,0.12,0.15,0.25,0.875,0.3122,0.808,0.6366,too_easy,0.67,global,False
lbv2_0626,googlecloudplatform/vertex-ai-creative-studio,common/error_handling.py,AGENTS.md,execute,pytest,0.18,0.12,0.15,0.25,0.875,0.3122,0.808,0.6366,too_easy,0.67,global,False
lbv2_0627,googlecloudplatform/vertex-ai-creative-studio,common/metadata.py,AGENTS.md,execute,pytest,0.18,0.12,0.15,0.25,0.875,0.3122,0.808,0.6366,too_easy,0.67,global,False
